stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,0,2.26,0,0,0,0
2dpf,4.39,0.5,0.9,1.03,0,1.33
3dpf,0.31,0,0,0,0,0.99
5dpf,0.67,3.56,0.46,0.89,2.93,3.77
10dpf,0.5,2.24,2.86,0,1.33,0.99
