stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,0,0,0,0,0,2.98,0,0
24hpf,0,0,0,0,0,20.88,0,0
2dpf,3.09,0,2.34,1.54,2.87,30.9,3.9,2.16
3dpf,13.77,0,0,0,0.4,75.65,0,0
5dpf,2.98,0.5,0.31,1.65,1.84,11.7,0,1.75
10dpf,9.59,0,0,0,0,26.68,0,0.8
