stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,2.18,0,0,1.13,0,0,0,0,0
2dpf,287.46,0,0.49,1.92,15.25,1.33,1.45,5.22,2.54
3dpf,139.65,0,0.37,0,3.76,0,0,0.39,0.5
5dpf,225.34,0.9,2.23,1.1,24.21,2.08,0,5.25,8.81
10dpf,207.12,0.99,0,0,1.93,1.05,0,1.08,0
