stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.54,2.83,0.48,0
3dpf,5.6,0,0,0.47,5.77,0,0
5dpf,0.75,0,1.51,0.47,1.99,0.37,0.31
10dpf,0,1.12,0.43,0.51,11.25,0.47,0.55
