stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.92,1.73,0,0,0
3dpf,0.54,0,0,1.56,0,1.15,0,0
5dpf,0.67,0,0.36,1.49,0,1.99,0,2.41
10dpf,2.14,0.43,2.54,0.94,0.73,4.1,0.43,1.98
