stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,0,0,0,0.91,0,0
2dpf,19.96,0,0.79,5.26,2.23,6.62,1.22,28.3
3dpf,6.42,0.54,0,0.79,0.38,1.55,0,12.56
5dpf,4.03,0,0.61,3.88,3.87,11.99,5.07,71.2
10dpf,30.16,1.89,0,0.55,3.75,9.37,21.66,17.99
