stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.06,1.51,0.54,5.09,0,0,0.55,0
3dpf,3.04,0,0.91,1.71,0,0,0.34,0
5dpf,0.86,0,0,1.93,0.37,0.29,2.2,4.02
10dpf,7.98,0,0.41,1.72,0,0,0,1.3
