stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,6.7,0,0,0,0
2dpf,0,0,29.77,0,4.38,0.54,0
3dpf,1.49,0,8.35,0,0.41,0,0.51
5dpf,10.9,0.37,54.2,4.07,10.76,2.99,8.1
10dpf,3.33,0,47.88,0.98,0.57,0,0
