stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.09,0,2.73,1.31,3.49,0.51,0,0.66,7.75
3dpf,4.6,0.78,0.38,1.67,1.81,0,0,0,2.36
5dpf,2.88,0,3.2,0.75,9.71,0,0.39,0,22.99
10dpf,9.37,0,4.54,3.63,8.2,0,0,1,14.07
