stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0.89,0,0,0,0,0
2dpf,0,0,0,0,0,0,0.6
3dpf,1.1,0,0.63,0,0,0.55,0
5dpf,0.74,0,1.47,0.72,0,1.85,5.32
10dpf,0,0,0,0,0.68,0,1.21
