stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.69,0.59,0,1.35,0
3dpf,0.95,0.51,0.54,0,0
5dpf,1.02,0,2.21,0,0.92
10dpf,0,0,0.59,0,0
