stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,47.11,0,0,0,29.67,0,0,0,55.77,30.19
12hpf,166.5,21.46,7.2,3.95,32.64,14.83,1.95,0,72.48,52.74
14hpf,22.32,0,0,2.45,2.29,2.25,2.3,0,6.96,9.8
16hpf,103.73,2.2,3.8,0,24.69,7.63,0,0,59.65,32.5
19hpf,159.97,1.5,0,0,3.01,8.72,3.21,1.63,9.05,12.76
24hpf,69.57,0,6.56,4.42,19.84,5.43,0.9,0,10.39,6.49
2dpf,249.38,5.54,17.57,37.7,128.79,117.65,33.98,2.71,57.36,72.35
3dpf,214.75,12.94,7.09,9.12,10.61,125.62,6.28,0,4.7,18.13
5dpf,94.2,5.11,38.08,35.09,27.02,251.51,21.78,6.56,37.54,96.01
10dpf,155.02,27.59,15.86,24.27,8.97,150.98,14.03,0,22.27,19.78
