stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,7.68,0,1.32,5.76,1.81,1.88,1.24,4.67
3dpf,0.34,0,0,0,0,0,0,0
5dpf,0.3,1.16,0,0.29,0.92,0,0,1.21
10dpf,0,0,0,0,0,0,0.47,0.85
