stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,16.47,0.69,1.49,0,0,0.81,0,0
3dpf,2.49,12.03,0,0,0,2.57,0,1.28
5dpf,5.02,44.13,10.92,1.09,0.75,2.98,0,8.66
10dpf,5.43,21.62,8.18,0,0,0,0.39,0
