stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0.74,4.96,0.52,2.04,8.67
3dpf,6.61,0,0,0,0,0,0,0.3
5dpf,0,4.39,0.92,0.67,2.53,0,0.77,6.67
10dpf,4.45,1.15,0.55,0,0.66,0,0.38,1.83
