stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,2.89,0,0,0,0,0,0,0,0
16hpf,1.69,0,0,0,0,0,0,0,0
19hpf,1.68,0,0,0,0,0,0,0,0
24hpf,1.94,0,0,0,0,0,0,0,0
2dpf,41.44,0,0,1.83,2.25,0.59,0,0,0
3dpf,304.21,0.5,0,0,1.76,3.03,0,0,0.56
5dpf,46.05,0,0,3.37,0.64,11.29,0.32,1.18,3.35
10dpf,617.48,1.41,1.76,5.66,0,8.94,0,1.9,1.86
