stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.75,0,0,10.85,40.72,2.21,0.98,2.12
3dpf,0.91,0.65,0.31,2.24,27.15,0,0,1.1
5dpf,1.79,0,7.82,1.35,14.59,0,1,1.26
10dpf,0,0,1.25,0,1.83,0,0,0
