stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,19.38,0,0,10.37,32.41,1.17,0.55,10.46,2.92
3dpf,1.92,0,0,0,5.73,0,0,0.62,1.13
5dpf,18.99,0.72,0.49,0.95,38.6,0,0.42,1.06,0.72
10dpf,12.34,0.47,2.75,0,37.04,2.99,0,1.33,0.84
