stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,13.19,0,0,0,0,0,0,0,14.23,0
12hpf,4.7,0,1.83,0,1.93,0,0,0,9.95,1.85
14hpf,3.18,0,2.39,0,0,0,0,0,5.85,0
16hpf,22.42,0,0,0,1.79,0,0,0,0,6.27
19hpf,17.28,0,0,0,6.07,0,0,0,1.5,0
24hpf,38.08,1.2,3.67,2.66,1.78,0,0,0,0.97,5.39
2dpf,123.11,1.12,3.51,14.68,43.31,141.46,76.74,0,37.98,47.48
3dpf,480.28,6.71,2,34.99,13.72,148.29,81.73,0,21.15,18.06
5dpf,69.21,21.62,14.85,133.04,20.66,188.36,151.97,2.91,31.52,76.12
10dpf,667.32,20.89,17.12,74.34,4.81,97.92,135.64,0,19.58,31.09
