stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,6.62,0,0,1.35,0,178.34,0,0
2dpf,14.45,3.16,8.82,2.18,3.12,795.15,0.61,8.18
3dpf,2.72,0,0,0.45,0.97,5.66,0.74,0
5dpf,1.08,0,0.76,1.03,3.61,95.16,0.82,3.07
10dpf,5.03,0,0.82,0,1.18,61.97,0,0.98
