stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,9.93
12hpf,0,4.24,0,0,0,0,0,0,11.49
14hpf,0,0,0,2.47,0,0,0,0,0
16hpf,0,0,2.01,0,0,0,0,0,0
2dpf,4.75,0,0,3.35,1.45,3.12,0,5.48,1.11
3dpf,18.11,0,0.68,0,0,5.15,0,0,0
5dpf,7.93,0,2.93,6.53,0,13.12,3.17,1.98,2.67
10dpf,31.84,0,0,1.05,0.85,3.87,0,0.64,0
