stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,4.08,0,0,3.29,0
19hpf,2.45,0,0,0,0,0,0
2dpf,0,0,0,1.65,0,0.6,0
5dpf,0,0,0,0.84,0.96,0,0
10dpf,3.64,0.93,0,0.62,1.97,1.32,0.44
