stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,2.5,0,0,0,0.44,0,0
5dpf,0.82,1.14,147.99,0,8.27,0.53,0.93
10dpf,15.35,2.08,1109.25,1.96,9.15,0.63,3.12
