stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,178.47,0,0,1.41,0
2dpf,3.1,0,16.13,4.14,2.43,7.83,0
3dpf,15.26,0,3.99,0.9,26.07,0,0
5dpf,0.77,0,33.74,0.62,11.16,0,0.79
10dpf,2.99,0.59,1.52,0,1.16,0,0
