stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.34,0,0.64,1.22,0,0.61,0
3dpf,19.77,0,0,1.05,0,0,0
5dpf,2.69,0.87,0,7.43,0.3,0.32,0.91
10dpf,27.22,0.59,0,1.82,0,0,0
