stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.99,0,0,0,0,0,0,0
2dpf,2.37,0,0,0,0,0,0,0.61
3dpf,5.1,0.92,1.44,1.34,1.78,0.97,0.33,0.31
5dpf,1.2,0,0.69,0.54,2.18,0.81,0,0.63
10dpf,3.54,0,0,0.75,0,0,0.93,0.42
