stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8452.34,107.74,8.74,0,987.08,61.83,0,349.51,2066.35,3044.77
12hpf,12279.93,313,55.34,239.26,1994.17,340.99,36.32,673.39,2894.14,3985.88
14hpf,7838.17,123.03,181.69,301.4,970.96,534.22,102.2,209.62,1529.51,2778.45
16hpf,8608.23,341.18,440.66,462.46,1886.73,864.35,203.53,400.91,2423.07,4258.15
19hpf,11587.5,77.67,185.64,329.71,1109.55,433.17,273.57,134.76,803.32,3459.06
24hpf,8805.76,138.1,847.52,484.65,1729.38,730.02,323.83,75.87,2207.76,2154.15
2dpf,3381.61,62.57,270.77,341.09,1037.38,1950.42,330.38,55.93,648.36,947.46
3dpf,7642.79,135.11,112.77,187.04,156.83,2359.92,101.46,0.36,190.8,391.42
5dpf,999,98.3,332.67,424.29,151.74,1728.85,275.48,83.3,264.85,1301.14
10dpf,2951.65,138.75,312.31,289.3,97.44,1366.4,82.49,2.49,159.35,281.36
