stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,1.81,0,0,0,0,0,0,0,0
16hpf,0,0,0,0,0,0,0,0,1.68
19hpf,0,0,0,1.57,0,0,0,4.51,0
24hpf,1.81,0,0,0,0,0,0,0,0
2dpf,92,0,1.71,10.03,6.38,4.83,0,5.34,0.8
3dpf,41.6,0,0,1.39,1.21,7.16,0,0,0.68
5dpf,30.73,0.94,0.83,2.39,0,9.16,0.29,1.19,5.53
10dpf,27.8,0.44,0,2.01,0.62,0.51,0,0.4,0
