stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,3.17,13.59,0.5,2.34,0
3dpf,0,0,1.6,10.4,0,0.5,0
5dpf,0.39,0.7,1.51,24.31,0,2.37,5.67
10dpf,0,0,1.98,9.71,0,0.65,0
