stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,0,0,0,0,0.32,0,0
5dpf,0.53,1.97,5.41,1.46,0,0.6,0.89
10dpf,0,0,0.51,0,0,0,0
