stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,4.9,0,0,0,0
16hpf,0,5.94,0,0,0,0
2dpf,0,0,0,0,0,3.03
3dpf,1.52,0,0,2.18,0,0
5dpf,1.01,0,0,0,0,1.16
10dpf,2.12,0,0.4,0,1.54,0
