stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,1.9,0,0,0,0,0,0,1.54
24hpf,0,0,0,0,5.63,1.76,0,1.75
2dpf,4.34,1.14,0.48,6.28,5.12,11.46,1.47,13.91
3dpf,8.62,1.02,0,0.65,0,1.68,0,0.83
5dpf,22.99,1.37,0.63,3.16,0,8.01,1.51,11.33
10dpf,10.06,5.27,0,2.16,0,5.87,0,0.81
