stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.73,0,0.52,0,0
3dpf,0.61,0,1.12,0,0
5dpf,0,0.62,0,0.44,1.8
10dpf,0.49,0,0.56,0,0
