stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,periderm
2dpf,1.88,0,0,0,0
3dpf,2.26,0,0,0,0
5dpf,5.96,0,0.38,1.07,1.23
10dpf,5.1,0.44,0.42,0,0
