stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.57,0,1.16,1.03,0
3dpf,1.79,0,0,0,0.3
5dpf,0,0.72,0.72,0,0.76
10dpf,2.68,0,0.74,0,0
