stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,32.41,4.7,5.1,0,0.59,1.24
3dpf,6.08,3.16,111.77,16.15,4.78,0,0,0.53
5dpf,2.42,2.59,500.88,0.54,11.96,3.2,3.24,4.29
10dpf,20.19,0,315.68,0.96,25.73,0,0.72,1.32
