stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,70.96,0,0.95,0,0,0,0
2dpf,3.8,0,51.09,0,0,0,0,1.16,0
3dpf,14.27,0.58,39.9,0,0,0,0,0.86,0
5dpf,1.62,0,123.06,1.77,0,4.78,0.5,0.76,0.49
10dpf,15.22,1.24,180.42,2.6,0,0,0,0,0
