stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,50.21,0,0,29.88,0,0,0,40.4,8.99
12hpf,57.42,3.43,2.35,10.64,2.32,0,4.4,42.63,14.35
16hpf,2.19,0,0,0,0,0,0,1.91,0
19hpf,1.78,0,0,1.95,0,0,0,3.56,0
24hpf,0,0,0,0,0,0.92,0,0.87,0
2dpf,2.28,0,0,0,0,0,0,0,0.52
