stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,6.61,0,0.52,0.57,0.64,2.9,1.14,0,3.76
3dpf,1,0.44,0,0,0,0,0,0,1.43
5dpf,0,0,0,0,0,1.33,0,0.29,0.73
10dpf,0.75,0,0,0,0,0,0,0,0.48
