stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.1,0,0,0,0,0.84
3dpf,2.87,0,0,2.43,0,0
5dpf,1.45,0.61,1.08,0.86,0.31,0.54
10dpf,1.19,0,0,2.76,0,0.39
