stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.67,0,0,0.84,0,0,0
3dpf,7.52,0,0,0.63,0,0,0
5dpf,2.84,0.36,0.84,5.5,1.27,0.89,0.88
10dpf,16.75,0,0,0,0.4,0,0
