stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.2,0,0,5.53,5.98,1.45,0,9.69,2.67
3dpf,14.78,0.34,0,0,13.75,0.63,0,0.31,0.54
5dpf,0,0,5.11,0,6.24,1.35,0.55,0,0.73
10dpf,20.23,1.4,2.35,0.62,20.19,3.26,0,3.21,1.7
