stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.28,0,0,2.14,0
3dpf,10.91,0,0,7.35,0
5dpf,0,0.39,0.29,2.33,0
10dpf,13.16,0,0,7.27,0.38
