stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,1.8,0,0,0,0,0,0,0,0
19hpf,3.6,0,0,0,0,0,0,0,1.57
24hpf,8.76,1.25,0,0,0,0,0,0,0
2dpf,59.43,10.45,0,0,0,2.77,0.48,0,4.62
3dpf,59.44,4.99,0,0,0.3,0.4,0,0,10.52
5dpf,33.63,17.48,0.78,5.06,0,5.04,2.58,2.21,40.45
10dpf,34.68,15.22,0,2.32,0,1.47,0,0,9.15
