stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
14hpf,0,0,3.18,0,0,0
16hpf,0,1.85,2.52,1.86,0,0
19hpf,0,151.42,8.73,0,0,2.09
24hpf,0,3.22,3.74,0,0,0
3dpf,0,0,0.42,0,0,0
5dpf,0,0.78,4.9,0,2.03,0
10dpf,1.51,0,3.95,0,1.33,0
