stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,7.33,0,0
14hpf,0,0,0,0,0,0,3,0,0
16hpf,0,0,0,0,1.71,0,3.02,0,0
19hpf,0,0,0,0,0,0,2.07,0,0
24hpf,0,1.49,0,0,20.85,3.32,0,1.16,0
2dpf,0.49,0,0,12.42,16.49,4.81,0,27.81,0
3dpf,0,2.69,0,0.43,0,2.24,0,0.34,0
5dpf,3.24,5.24,0,0.81,0,10.7,0.75,4.1,7.68
10dpf,6.74,11.23,0.45,0,15.93,10.96,0,2.76,2.79
