stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,13.55
2dpf,0,0,0,0,0,0,16.72
3dpf,0,0,0.4,0,0,0,2.95
5dpf,0.37,0,0,0.93,0.37,0.78,9.12
10dpf,0,0.45,0,0,0,0,3.67
