stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,1.76
2dpf,1.02,0,0,0,0,0,0,0,1.36
3dpf,5.25,0,0.6,0,1.66,4.33,0,0.72,0.82
5dpf,3.02,0,0.36,0.3,0,2.09,0.33,0.48,2.95
10dpf,11.61,0.5,18.61,0,0,0,0,0.78,1.15
