stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,4,0,0,0,2.81
19hpf,0,0,0,5.67,0,0,0,6.77
24hpf,2.14,0,0,0,0,0,0,0
2dpf,6.42,0,0,0,3.77,1.58,1.95,1.03
3dpf,186.35,1.54,0,0,2.97,0,0,1.37
5dpf,2.44,0.91,0,0.31,5.7,0,0,0.69
10dpf,46.77,1.26,0.51,0,1.35,2.76,0,0.63
