stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0.95,0
2dpf,2.05,0,1.08,0,0,0.5,0.52
3dpf,2.58,0.39,0.81,1.76,0,0,0
5dpf,0,0,0,0.93,0,0,0
10dpf,0.97,0.55,0,1.22,0.96,0.41,0
