orig_gene,proc_gene
XLOC-000341,XLOC-000341
XLOC-000342,XLOC-000342
XLOC-000367,XLOC-000367
XLOC-000380,XLOC-000380
XLOC-000431,XLOC-000431
XLOC-000439,XLOC-000439
XLOC-000449,XLOC-000449
XLOC-000490,XLOC-000490
XLOC-000527,XLOC-000527
XLOC-000597,XLOC-000597
XLOC-000598,XLOC-000598
XLOC-000666,XLOC-000666
XLOC-000667,XLOC-000667
XLOC-000879,XLOC-000879
XLOC-000910,XLOC-000910
XLOC-000936,XLOC-000936
XLOC-000941,XLOC-000941
XLOC-000946,XLOC-000946
XLOC-000947,XLOC-000947
XLOC-001102,XLOC-001102
XLOC-001113,XLOC-001113
XLOC-001115,XLOC-001115
XLOC-001155,XLOC-001155
XLOC-001247,XLOC-001247
XLOC-001283,XLOC-001283
XLOC-001294,XLOC-001294
XLOC-001298,XLOC-001298
XLOC-001318,XLOC-001318
XLOC-001352,XLOC-001352
XLOC-001364,XLOC-001364
XLOC-001374,XLOC-001374
XLOC-001375,XLOC-001375
XLOC-001430,XLOC-001430
XLOC-001437,XLOC-001437
XLOC-001482,XLOC-001482
XLOC-001600,XLOC-001600
XLOC-001601,XLOC-001601
XLOC-001602,XLOC-001602
XLOC-001603,XLOC-001603
XLOC-001638,XLOC-001638
XLOC-001639,XLOC-001639
XLOC-001683,XLOC-001683
XLOC-001707,XLOC-001707
XLOC-001742,XLOC-001742
XLOC-001767,XLOC-001767
XLOC-001835,XLOC-001835
XLOC-001964,XLOC-001964
XLOC-001974,XLOC-001974
XLOC-001975,XLOC-001975
XLOC-001992,XLOC-001992
XLOC-002129,XLOC-002129
XLOC-002188,XLOC-002188
XLOC-002207,XLOC-002207
XLOC-002233,XLOC-002233
XLOC-002238,XLOC-002238
XLOC-002305,XLOC-002305
XLOC-002408,XLOC-002408
XLOC-002411,XLOC-002411
XLOC-002422,XLOC-002422
XLOC-002452,XLOC-002452
XLOC-002521,XLOC-002521
XLOC-002533,XLOC-002533
XLOC-002539,XLOC-002539
XLOC-002540,XLOC-002540
XLOC-002555,XLOC-002555
XLOC-002557,XLOC-002557
XLOC-002610,XLOC-002610
XLOC-002618,XLOC-002618
XLOC-002638,XLOC-002638
XLOC-002640,XLOC-002640
XLOC-002654,XLOC-002654
XLOC-002665,XLOC-002665
XLOC-002671,XLOC-002671
XLOC-002688,XLOC-002688
XLOC-002710,XLOC-002710
XLOC-002763,XLOC-002763
XLOC-002816,XLOC-002816
XLOC-002869,XLOC-002869
XLOC-002952,XLOC-002952
XLOC-003052,XLOC-003052
XLOC-003053,XLOC-003053
XLOC-003075,XLOC-003075
XLOC-003082,XLOC-003082
XLOC-003084,XLOC-003084
XLOC-003136,XLOC-003136
XLOC-003138,XLOC-003138
XLOC-003147,XLOC-003147
XLOC-003357,XLOC-003357
XLOC-003375,XLOC-003375
XLOC-003395,XLOC-003395
XLOC-003396,XLOC-003396
XLOC-003453,XLOC-003453
XLOC-003548,XLOC-003548
XLOC-003625,XLOC-003625
XLOC-003642,XLOC-003642
XLOC-003678,XLOC-003678
XLOC-003685,XLOC-003685
XLOC-003689,XLOC-003689
XLOC-003690,XLOC-003690
XLOC-003692,XLOC-003692
XLOC-003718,XLOC-003718
XLOC-003903,XLOC-003903
XLOC-003984,XLOC-003984
XLOC-004006,XLOC-004006
XLOC-004014,XLOC-004014
XLOC-004016,XLOC-004016
XLOC-004018,XLOC-004018
XLOC-004036,XLOC-004036
XLOC-004037,XLOC-004037
XLOC-004075,XLOC-004075
XLOC-004081,XLOC-004081
XLOC-004189,XLOC-004189
XLOC-004195,XLOC-004195
XLOC-004280,XLOC-004280
XLOC-004335,XLOC-004335
XLOC-004357,XLOC-004357
XLOC-004390,XLOC-004390
XLOC-004407,XLOC-004407
XLOC-004408,XLOC-004408
XLOC-004482,XLOC-004482
XLOC-004483,XLOC-004483
XLOC-004519,XLOC-004519
XLOC-004546,XLOC-004546
XLOC-004547,XLOC-004547
XLOC-004556,XLOC-004556
XLOC-004567,XLOC-004567
XLOC-004568,XLOC-004568
XLOC-004589,XLOC-004589
XLOC-004644,XLOC-004644
XLOC-004652,XLOC-004652
XLOC-004668,XLOC-004668
XLOC-004681,XLOC-004681
XLOC-004682,XLOC-004682
XLOC-004729,XLOC-004729
XLOC-004796,XLOC-004796
XLOC-004843,XLOC-004843
XLOC-004872,XLOC-004872
XLOC-004886,XLOC-004886
XLOC-004932,XLOC-004932
XLOC-004936,XLOC-004936
XLOC-004944,XLOC-004944
XLOC-004959,XLOC-004959
XLOC-004987,XLOC-004987
XLOC-004991,XLOC-004991
XLOC-004994,XLOC-004994
XLOC-004998,XLOC-004998
XLOC-005048,XLOC-005048
XLOC-005083,XLOC-005083
XLOC-005124,XLOC-005124
XLOC-005140,XLOC-005140
XLOC-005179,XLOC-005179
XLOC-005199,XLOC-005199
XLOC-005215,XLOC-005215
XLOC-005216,XLOC-005216
XLOC-005257,XLOC-005257
XLOC-005272,XLOC-005272
XLOC-005276,XLOC-005276
XLOC-005294,XLOC-005294
XLOC-005350,XLOC-005350
XLOC-005357,XLOC-005357
XLOC-005432,XLOC-005432
XLOC-005442,XLOC-005442
XLOC-005580,XLOC-005580
XLOC-005605,XLOC-005605
XLOC-005612,XLOC-005612
XLOC-005615,XLOC-005615
XLOC-005677,XLOC-005677
XLOC-005726,XLOC-005726
XLOC-005727,XLOC-005727
XLOC-005769,XLOC-005769
XLOC-005779,XLOC-005779
XLOC-005794,XLOC-005794
XLOC-005865,XLOC-005865
XLOC-005893,XLOC-005893
XLOC-005894,XLOC-005894
XLOC-005905,XLOC-005905
XLOC-005982,XLOC-005982
XLOC-005983,XLOC-005983
XLOC-006152,XLOC-006152
XLOC-006197,XLOC-006197
XLOC-006258,XLOC-006258
XLOC-006268,XLOC-006268
XLOC-006273,XLOC-006273
XLOC-006282,XLOC-006282
XLOC-006295,XLOC-006295
XLOC-006316,XLOC-006316
XLOC-006319,XLOC-006319
XLOC-006330,XLOC-006330
XLOC-006345,XLOC-006345
XLOC-006367,XLOC-006367
XLOC-006508,XLOC-006508
XLOC-006515,XLOC-006515
XLOC-006525,XLOC-006525
XLOC-006561,XLOC-006561
XLOC-006573,XLOC-006573
XLOC-006609,XLOC-006609
XLOC-006630,XLOC-006630
XLOC-006820,XLOC-006820
XLOC-006824,XLOC-006824
XLOC-006827,XLOC-006827
XLOC-006868,XLOC-006868
XLOC-006988,XLOC-006988
XLOC-006989,XLOC-006989
XLOC-007006,XLOC-007006
XLOC-007007,XLOC-007007
XLOC-007078,XLOC-007078
XLOC-007138,XLOC-007138
XLOC-007141,XLOC-007141
XLOC-007145,XLOC-007145
XLOC-007146,XLOC-007146
XLOC-007147,XLOC-007147
XLOC-007169,XLOC-007169
XLOC-007193,XLOC-007193
XLOC-007195,XLOC-007195
XLOC-007199,XLOC-007199
XLOC-007224,XLOC-007224
XLOC-007225,XLOC-007225
XLOC-007238,XLOC-007238
XLOC-007245,XLOC-007245
XLOC-007246,XLOC-007246
XLOC-007275,XLOC-007275
XLOC-007299,XLOC-007299
XLOC-007300,XLOC-007300
XLOC-007364,XLOC-007364
XLOC-007466,XLOC-007466
XLOC-007488,XLOC-007488
XLOC-007509,XLOC-007509
XLOC-007518,XLOC-007518
XLOC-007520,XLOC-007520
XLOC-007524,XLOC-007524
XLOC-007530,XLOC-007530
XLOC-007541,XLOC-007541
XLOC-007556,XLOC-007556
XLOC-007662,XLOC-007662
XLOC-007663,XLOC-007663
XLOC-007664,XLOC-007664
XLOC-007665,XLOC-007665
XLOC-007704,XLOC-007704
XLOC-007706,XLOC-007706
XLOC-007707,XLOC-007707
XLOC-007709,XLOC-007709
XLOC-007711,XLOC-007711
XLOC-007715,XLOC-007715
XLOC-007764,XLOC-007764
XLOC-007768,XLOC-007768
XLOC-007771,XLOC-007771
XLOC-007853,XLOC-007853
XLOC-007906,XLOC-007906
XLOC-007977,XLOC-007977
XLOC-008016,XLOC-008016
XLOC-008029,XLOC-008029
XLOC-008086,XLOC-008086
XLOC-008101,XLOC-008101
XLOC-008110,XLOC-008110
XLOC-008119,XLOC-008119
XLOC-008184,XLOC-008184
XLOC-008185,XLOC-008185
XLOC-008202,XLOC-008202
XLOC-008233,XLOC-008233
XLOC-008269,XLOC-008269
XLOC-008303,XLOC-008303
XLOC-008367,XLOC-008367
XLOC-008391,XLOC-008391
XLOC-008420,XLOC-008420
XLOC-008475,XLOC-008475
XLOC-008494,XLOC-008494
XLOC-008507,XLOC-008507
XLOC-008601,XLOC-008601
XLOC-008602,XLOC-008602
XLOC-008680,XLOC-008680
XLOC-008693,XLOC-008693
XLOC-008708,XLOC-008708
XLOC-008734,XLOC-008734
XLOC-008781,XLOC-008781
XLOC-008804,XLOC-008804
XLOC-008823,XLOC-008823
XLOC-008912,XLOC-008912
XLOC-008935,XLOC-008935
XLOC-008993,XLOC-008993
XLOC-009121,XLOC-009121
XLOC-009257,XLOC-009257
XLOC-009496,XLOC-009496
XLOC-009525,XLOC-009525
XLOC-009527,XLOC-009527
XLOC-009548,XLOC-009548
XLOC-009550,XLOC-009550
XLOC-009557,XLOC-009557
XLOC-009562,XLOC-009562
XLOC-009608,XLOC-009608
XLOC-009622,XLOC-009622
XLOC-009629,XLOC-009629
XLOC-009640,XLOC-009640
XLOC-009781,XLOC-009781
XLOC-009783,XLOC-009783
XLOC-009784,XLOC-009784
XLOC-009785,XLOC-009785
XLOC-009786,XLOC-009786
XLOC-009787,XLOC-009787
XLOC-009807,XLOC-009807
XLOC-009815,XLOC-009815
XLOC-009819,XLOC-009819
XLOC-009823,XLOC-009823
XLOC-009862,XLOC-009862
XLOC-009917,XLOC-009917
XLOC-009918,XLOC-009918
XLOC-009919,XLOC-009919
XLOC-009948,XLOC-009948
XLOC-009967,XLOC-009967
XLOC-010012,XLOC-010012
XLOC-010030,XLOC-010030
XLOC-010033,XLOC-010033
XLOC-010093,XLOC-010093
XLOC-010131,XLOC-010131
XLOC-010184,XLOC-010184
XLOC-010242,XLOC-010242
XLOC-010247,XLOC-010247
XLOC-010286,XLOC-010286
XLOC-010289,XLOC-010289
XLOC-010328,XLOC-010328
XLOC-010337,XLOC-010337
XLOC-010379,XLOC-010379
XLOC-010435,XLOC-010435
XLOC-010458,XLOC-010458
XLOC-010543,XLOC-010543
XLOC-010544,XLOC-010544
XLOC-010548,XLOC-010548
XLOC-010592,XLOC-010592
XLOC-010593,XLOC-010593
XLOC-010723,XLOC-010723
XLOC-010731,XLOC-010731
XLOC-010795,XLOC-010795
XLOC-010875,XLOC-010875
XLOC-010897,XLOC-010897
XLOC-010898,XLOC-010898
XLOC-010899,XLOC-010899
XLOC-010908,XLOC-010908
XLOC-011020,XLOC-011020
XLOC-011085,XLOC-011085
XLOC-011092,XLOC-011092
XLOC-011107,XLOC-011107
XLOC-011121,XLOC-011121
XLOC-011126,XLOC-011126
XLOC-011133,XLOC-011133
XLOC-011153,XLOC-011153
XLOC-011160,XLOC-011160
XLOC-011190,XLOC-011190
XLOC-011211,XLOC-011211
XLOC-011266,XLOC-011266
XLOC-011272,XLOC-011272
XLOC-011414,XLOC-011414
XLOC-011415,XLOC-011415
XLOC-011416,XLOC-011416
XLOC-011417,XLOC-011417
XLOC-011450,XLOC-011450
XLOC-011522,XLOC-011522
XLOC-011600,XLOC-011600
XLOC-011673,XLOC-011673
XLOC-011687,XLOC-011687
XLOC-011709,XLOC-011709
XLOC-011723,XLOC-011723
XLOC-011738,XLOC-011738
XLOC-011780,XLOC-011780
XLOC-011835,XLOC-011835
XLOC-011850,XLOC-011850
XLOC-011871,XLOC-011871
XLOC-011873,XLOC-011873
XLOC-011878,XLOC-011878
XLOC-011900,XLOC-011900
XLOC-011909,XLOC-011909
XLOC-011916,XLOC-011916
XLOC-011926,XLOC-011926
XLOC-011941,XLOC-011941
XLOC-011949,XLOC-011949
XLOC-011956,XLOC-011956
XLOC-011976,XLOC-011976
XLOC-012207,XLOC-012207
XLOC-012358,XLOC-012358
XLOC-012390,XLOC-012390
XLOC-012410,XLOC-012410
XLOC-012418,XLOC-012418
XLOC-012502,XLOC-012502
XLOC-012561,XLOC-012561
XLOC-012571,XLOC-012571
XLOC-012572,XLOC-012572
XLOC-012652,XLOC-012652
XLOC-012657,XLOC-012657
XLOC-012680,XLOC-012680
XLOC-012729,XLOC-012729
XLOC-012749,XLOC-012749
XLOC-012761,XLOC-012761
XLOC-012772,XLOC-012772
XLOC-012846,XLOC-012846
XLOC-012926,XLOC-012926
XLOC-012946,XLOC-012946
XLOC-012995,XLOC-012995
XLOC-013005,XLOC-013005
XLOC-013061,XLOC-013061
XLOC-013065,XLOC-013065
XLOC-013081,XLOC-013081
XLOC-013086,XLOC-013086
XLOC-013106,XLOC-013106
XLOC-013129,XLOC-013129
XLOC-013149,XLOC-013149
XLOC-013197,XLOC-013197
XLOC-013212,XLOC-013212
XLOC-013219,XLOC-013219
XLOC-013240,XLOC-013240
XLOC-013294,XLOC-013294
XLOC-013311,XLOC-013311
XLOC-013326,XLOC-013326
XLOC-013339,XLOC-013339
XLOC-013344,XLOC-013344
XLOC-013439,XLOC-013439
XLOC-013497,XLOC-013497
XLOC-013608,XLOC-013608
XLOC-013609,XLOC-013609
XLOC-013624,XLOC-013624
XLOC-013628,XLOC-013628
XLOC-013632,XLOC-013632
XLOC-013634,XLOC-013634
XLOC-013646,XLOC-013646
XLOC-013689,XLOC-013689
XLOC-013744,XLOC-013744
XLOC-013776,XLOC-013776
XLOC-013854,XLOC-013854
XLOC-013920,XLOC-013920
XLOC-013964,XLOC-013964
XLOC-014032,XLOC-014032
XLOC-014033,XLOC-014033
XLOC-014039,XLOC-014039
XLOC-014080,XLOC-014080
XLOC-014146,XLOC-014146
XLOC-014147,XLOC-014147
XLOC-014155,XLOC-014155
XLOC-014175,XLOC-014175
XLOC-014186,XLOC-014186
XLOC-014188,XLOC-014188
XLOC-014193,XLOC-014193
XLOC-014336,XLOC-014336
XLOC-014349,XLOC-014349
XLOC-014378,XLOC-014378
XLOC-014397,XLOC-014397
XLOC-014398,XLOC-014398
XLOC-014427,XLOC-014427
XLOC-014466,XLOC-014466
XLOC-014477,XLOC-014477
XLOC-014485,XLOC-014485
XLOC-014486,XLOC-014486
XLOC-014488,XLOC-014488
XLOC-014490,XLOC-014490
XLOC-014532,XLOC-014532
XLOC-014585,XLOC-014585
XLOC-014659,XLOC-014659
XLOC-014732,XLOC-014732
XLOC-014733,XLOC-014733
XLOC-014736,XLOC-014736
XLOC-014747,XLOC-014747
XLOC-014749,XLOC-014749
XLOC-014755,XLOC-014755
XLOC-014767,XLOC-014767
XLOC-014769,XLOC-014769
XLOC-014770,XLOC-014770
XLOC-014774,XLOC-014774
XLOC-014778,XLOC-014778
XLOC-014782,XLOC-014782
XLOC-014787,XLOC-014787
XLOC-014827,XLOC-014827
XLOC-014840,XLOC-014840
XLOC-014851,XLOC-014851
XLOC-014886,XLOC-014886
XLOC-014889,XLOC-014889
XLOC-014924,XLOC-014924
XLOC-014955,XLOC-014955
XLOC-014956,XLOC-014956
XLOC-014974,XLOC-014974
XLOC-015089,XLOC-015089
XLOC-015093,XLOC-015093
XLOC-015209,XLOC-015209
XLOC-015238,XLOC-015238
XLOC-015256,XLOC-015256
XLOC-015260,XLOC-015260
XLOC-015268,XLOC-015268
XLOC-015291,XLOC-015291
XLOC-015374,XLOC-015374
XLOC-015407,XLOC-015407
XLOC-015411,XLOC-015411
XLOC-015424,XLOC-015424
XLOC-015426,XLOC-015426
XLOC-015429,XLOC-015429
XLOC-015432,XLOC-015432
XLOC-015433,XLOC-015433
XLOC-015437,XLOC-015437
XLOC-015445,XLOC-015445
XLOC-015447,XLOC-015447
XLOC-015449,XLOC-015449
XLOC-015452,XLOC-015452
XLOC-015481,XLOC-015481
XLOC-015643,XLOC-015643
XLOC-015741,XLOC-015741
XLOC-015765,XLOC-015765
XLOC-015908,XLOC-015908
XLOC-015922,XLOC-015922
XLOC-015934,XLOC-015934
XLOC-016004,XLOC-016004
XLOC-016006,XLOC-016006
XLOC-016022,XLOC-016022
XLOC-016042,XLOC-016042
XLOC-016045,XLOC-016045
XLOC-016049,XLOC-016049
XLOC-016089,XLOC-016089
XLOC-016094,XLOC-016094
XLOC-016096,XLOC-016096
XLOC-016099,XLOC-016099
XLOC-016167,XLOC-016167
XLOC-016168,XLOC-016168
XLOC-016178,XLOC-016178
XLOC-016197,XLOC-016197
XLOC-016198,XLOC-016198
XLOC-016203,XLOC-016203
XLOC-016325,XLOC-016325
XLOC-016343,XLOC-016343
XLOC-016403,XLOC-016403
XLOC-016411,XLOC-016411
XLOC-016428,XLOC-016428
XLOC-016430,XLOC-016430
XLOC-016432,XLOC-016432
XLOC-016463,XLOC-016463
XLOC-016511,XLOC-016511
XLOC-016512,XLOC-016512
XLOC-016518,XLOC-016518
XLOC-016546,XLOC-016546
XLOC-016559,XLOC-016559
XLOC-016582,XLOC-016582
XLOC-016778,XLOC-016778
XLOC-016788,XLOC-016788
XLOC-016798,XLOC-016798
XLOC-016803,XLOC-016803
XLOC-016822,XLOC-016822
XLOC-016838,XLOC-016838
XLOC-016856,XLOC-016856
XLOC-016965,XLOC-016965
XLOC-017014,XLOC-017014
XLOC-017021,XLOC-017021
XLOC-017060,XLOC-017060
XLOC-017089,XLOC-017089
XLOC-017111,XLOC-017111
XLOC-017114,XLOC-017114
XLOC-017132,XLOC-017132
XLOC-017135,XLOC-017135
XLOC-017188,XLOC-017188
XLOC-017191,XLOC-017191
XLOC-017216,XLOC-017216
XLOC-017226,XLOC-017226
XLOC-017229,XLOC-017229
XLOC-017322,XLOC-017322
XLOC-017410,XLOC-017410
XLOC-017414,XLOC-017414
XLOC-017416,XLOC-017416
XLOC-017423,XLOC-017423
XLOC-017459,XLOC-017459
XLOC-017471,XLOC-017471
XLOC-017482,XLOC-017482
XLOC-017492,XLOC-017492
XLOC-017499,XLOC-017499
XLOC-017534,XLOC-017534
XLOC-017564,XLOC-017564
XLOC-017738,XLOC-017738
XLOC-017837,XLOC-017837
XLOC-017847,XLOC-017847
XLOC-017895,XLOC-017895
XLOC-017914,XLOC-017914
XLOC-018054,XLOC-018054
XLOC-018061,XLOC-018061
XLOC-018082,XLOC-018082
XLOC-018083,XLOC-018083
XLOC-018084,XLOC-018084
XLOC-018110,XLOC-018110
XLOC-018182,XLOC-018182
XLOC-018188,XLOC-018188
XLOC-018221,XLOC-018221
XLOC-018328,XLOC-018328
XLOC-018342,XLOC-018342
XLOC-018343,XLOC-018343
XLOC-018346,XLOC-018346
XLOC-018356,XLOC-018356
XLOC-018359,XLOC-018359
XLOC-018363,XLOC-018363
XLOC-018367,XLOC-018367
XLOC-018373,XLOC-018373
XLOC-018384,XLOC-018384
XLOC-018389,XLOC-018389
XLOC-018407,XLOC-018407
XLOC-018429,XLOC-018429
XLOC-018430,XLOC-018430
XLOC-018653,XLOC-018653
XLOC-018654,XLOC-018654
XLOC-018699,XLOC-018699
XLOC-018776,XLOC-018776
XLOC-018876,XLOC-018876
XLOC-018915,XLOC-018915
XLOC-018935,XLOC-018935
XLOC-018953,XLOC-018953
XLOC-018958,XLOC-018958
XLOC-018968,XLOC-018968
XLOC-018977,XLOC-018977
XLOC-018981,XLOC-018981
XLOC-019030,XLOC-019030
XLOC-019038,XLOC-019038
XLOC-019042,XLOC-019042
XLOC-019047,XLOC-019047
XLOC-019059,XLOC-019059
XLOC-019062,XLOC-019062
XLOC-019069,XLOC-019069
XLOC-019096,XLOC-019096
XLOC-019120,XLOC-019120
XLOC-019150,XLOC-019150
XLOC-019549,XLOC-019549
XLOC-019592,XLOC-019592
XLOC-019599,XLOC-019599
XLOC-019613,XLOC-019613
XLOC-019614,XLOC-019614
XLOC-019649,XLOC-019649
XLOC-019653,XLOC-019653
XLOC-019672,XLOC-019672
XLOC-019674,XLOC-019674
XLOC-019696,XLOC-019696
XLOC-019741,XLOC-019741
XLOC-019753,XLOC-019753
XLOC-019772,XLOC-019772
XLOC-019823,XLOC-019823
XLOC-019859,XLOC-019859
XLOC-019866,XLOC-019866
XLOC-019883,XLOC-019883
XLOC-019884,XLOC-019884
XLOC-019901,XLOC-019901
XLOC-019908,XLOC-019908
XLOC-019912,XLOC-019912
XLOC-019975,XLOC-019975
XLOC-020031,XLOC-020031
XLOC-020079,XLOC-020079
XLOC-020099,XLOC-020099
XLOC-020101,XLOC-020101
XLOC-020106,XLOC-020106
XLOC-020170,XLOC-020170
XLOC-020172,XLOC-020172
XLOC-020173,XLOC-020173
XLOC-020174,XLOC-020174
XLOC-020175,XLOC-020175
XLOC-020187,XLOC-020187
XLOC-020232,XLOC-020232
XLOC-020238,XLOC-020238
XLOC-020303,XLOC-020303
XLOC-020304,XLOC-020304
XLOC-020450,XLOC-020450
XLOC-020458,XLOC-020458
XLOC-020459,XLOC-020459
XLOC-020460,XLOC-020460
XLOC-020465,XLOC-020465
XLOC-020480,XLOC-020480
XLOC-020497,XLOC-020497
XLOC-020535,XLOC-020535
XLOC-020556,XLOC-020556
XLOC-020666,XLOC-020666
XLOC-020687,XLOC-020687
XLOC-020692,XLOC-020692
XLOC-020693,XLOC-020693
XLOC-020712,XLOC-020712
XLOC-020714,XLOC-020714
XLOC-020730,XLOC-020730
XLOC-020735,XLOC-020735
XLOC-020797,XLOC-020797
XLOC-020843,XLOC-020843
XLOC-020898,XLOC-020898
XLOC-020906,XLOC-020906
XLOC-020958,XLOC-020958
XLOC-021043,XLOC-021043
XLOC-021140,XLOC-021140
XLOC-021180,XLOC-021180
XLOC-021187,XLOC-021187
XLOC-021212,XLOC-021212
XLOC-021234,XLOC-021234
XLOC-021244,XLOC-021244
XLOC-021254,XLOC-021254
XLOC-021259,XLOC-021259
XLOC-021301,XLOC-021301
XLOC-021306,XLOC-021306
XLOC-021351,XLOC-021351
XLOC-021352,XLOC-021352
XLOC-021361,XLOC-021361
XLOC-021399,XLOC-021399
XLOC-021400,XLOC-021400
XLOC-021406,XLOC-021406
XLOC-021436,XLOC-021436
XLOC-021534,XLOC-021534
XLOC-021582,XLOC-021582
XLOC-021586,XLOC-021586
XLOC-021835,XLOC-021835
XLOC-021866,XLOC-021866
XLOC-021867,XLOC-021867
XLOC-021896,XLOC-021896
XLOC-021899,XLOC-021899
XLOC-021942,XLOC-021942
XLOC-021944,XLOC-021944
XLOC-022007,XLOC-022007
XLOC-022032,XLOC-022032
XLOC-022034,XLOC-022034
XLOC-022081,XLOC-022081
XLOC-022119,XLOC-022119
XLOC-022129,XLOC-022129
XLOC-022150,XLOC-022150
XLOC-022158,XLOC-022158
XLOC-022188,XLOC-022188
XLOC-022245,XLOC-022245
XLOC-022250,XLOC-022250
XLOC-022251,XLOC-022251
XLOC-022269,XLOC-022269
XLOC-022277,XLOC-022277
XLOC-022281,XLOC-022281
XLOC-022550,XLOC-022550
XLOC-022611,XLOC-022611
XLOC-022621,XLOC-022621
XLOC-022666,XLOC-022666
XLOC-022683,XLOC-022683
XLOC-022705,XLOC-022705
XLOC-022718,XLOC-022718
XLOC-022736,XLOC-022736
XLOC-022740,XLOC-022740
XLOC-022751,XLOC-022751
XLOC-022776,XLOC-022776
XLOC-022799,XLOC-022799
XLOC-022871,XLOC-022871
XLOC-022888,XLOC-022888
XLOC-022898,XLOC-022898
XLOC-022900,XLOC-022900
XLOC-022924,XLOC-022924
XLOC-022929,XLOC-022929
XLOC-022930,XLOC-022930
XLOC-023085,XLOC-023085
XLOC-023138,XLOC-023138
XLOC-023211,XLOC-023211
XLOC-023226,XLOC-023226
XLOC-023228,XLOC-023228
XLOC-023265,XLOC-023265
XLOC-023279,XLOC-023279
XLOC-023300,XLOC-023300
XLOC-023301,XLOC-023301
XLOC-023304,XLOC-023304
XLOC-023308,XLOC-023308
XLOC-023329,XLOC-023329
XLOC-023335,XLOC-023335
XLOC-023369,XLOC-023369
XLOC-023372,XLOC-023372
XLOC-023380,XLOC-023380
XLOC-023402,XLOC-023402
XLOC-023447,XLOC-023447
XLOC-023448,XLOC-023448
XLOC-023479,XLOC-023479
XLOC-023481,XLOC-023481
XLOC-023492,XLOC-023492
XLOC-023549,XLOC-023549
XLOC-023594,XLOC-023594
XLOC-023624,XLOC-023624
XLOC-023752,XLOC-023752
XLOC-023754,XLOC-023754
XLOC-023755,XLOC-023755
XLOC-023761,XLOC-023761
XLOC-023799,XLOC-023799
XLOC-023801,XLOC-023801
XLOC-023808,XLOC-023808
XLOC-023847,XLOC-023847
XLOC-023858,XLOC-023858
XLOC-023863,XLOC-023863
XLOC-023879,XLOC-023879
XLOC-023916,XLOC-023916
XLOC-023979,XLOC-023979
XLOC-023991,XLOC-023991
XLOC-023997,XLOC-023997
XLOC-024017,XLOC-024017
XLOC-024079,XLOC-024079
XLOC-024151,XLOC-024151
XLOC-024206,XLOC-024206
XLOC-024221,XLOC-024221
XLOC-024231,XLOC-024231
XLOC-024248,XLOC-024248
XLOC-024261,XLOC-024261
XLOC-024285,XLOC-024285
XLOC-024337,XLOC-024337
XLOC-024343,XLOC-024343
XLOC-024377,XLOC-024377
XLOC-024390,XLOC-024390
XLOC-024446,XLOC-024446
XLOC-024447,XLOC-024447
XLOC-024455,XLOC-024455
XLOC-024456,XLOC-024456
XLOC-024472,XLOC-024472
XLOC-024516,XLOC-024516
XLOC-024530,XLOC-024530
XLOC-024629,XLOC-024629
XLOC-024706,XLOC-024706
XLOC-024725,XLOC-024725
XLOC-024750,XLOC-024750
XLOC-024824,XLOC-024824
XLOC-024825,XLOC-024825
XLOC-024826,XLOC-024826
XLOC-024828,XLOC-024828
XLOC-024867,XLOC-024867
XLOC-024885,XLOC-024885
XLOC-025024,XLOC-025024
XLOC-025051,XLOC-025051
XLOC-025098,XLOC-025098
XLOC-025107,XLOC-025107
XLOC-025146,XLOC-025146
XLOC-025148,XLOC-025148
XLOC-025168,XLOC-025168
XLOC-025278,XLOC-025278
XLOC-025298,XLOC-025298
XLOC-025327,XLOC-025327
XLOC-025414,XLOC-025414
XLOC-025418,XLOC-025418
XLOC-025424,XLOC-025424
XLOC-025425,XLOC-025425
XLOC-025426,XLOC-025426
XLOC-025455,XLOC-025455
XLOC-025468,XLOC-025468
XLOC-025473,XLOC-025473
XLOC-025546,XLOC-025546
XLOC-025565,XLOC-025565
XLOC-025566,XLOC-025566
XLOC-025573,XLOC-025573
XLOC-025655,XLOC-025655
XLOC-025657,XLOC-025657
XLOC-025673,XLOC-025673
XLOC-025686,XLOC-025686
XLOC-025689,XLOC-025689
XLOC-025795,XLOC-025795
XLOC-025804,XLOC-025804
XLOC-025815,XLOC-025815
XLOC-025819,XLOC-025819
XLOC-025821,XLOC-025821
XLOC-025822,XLOC-025822
XLOC-025875,XLOC-025875
XLOC-025977,XLOC-025977
XLOC-026004,XLOC-026004
XLOC-026010,XLOC-026010
XLOC-026037,XLOC-026037
XLOC-026153,XLOC-026153
XLOC-026228,XLOC-026228
XLOC-026330,XLOC-026330
XLOC-026334,XLOC-026334
XLOC-026336,XLOC-026336
XLOC-026450,XLOC-026450
XLOC-026454,XLOC-026454
XLOC-026497,XLOC-026497
XLOC-026514,XLOC-026514
XLOC-026536,XLOC-026536
XLOC-026578,XLOC-026578
XLOC-026582,XLOC-026582
XLOC-026673,XLOC-026673
XLOC-026682,XLOC-026682
XLOC-026705,XLOC-026705
XLOC-026713,XLOC-026713
XLOC-026715,XLOC-026715
XLOC-026741,XLOC-026741
XLOC-026756,XLOC-026756
XLOC-026761,XLOC-026761
XLOC-026765,XLOC-026765
XLOC-026773,XLOC-026773
XLOC-026774,XLOC-026774
XLOC-026821,XLOC-026821
XLOC-026824,XLOC-026824
XLOC-026839,XLOC-026839
XLOC-026841,XLOC-026841
XLOC-026855,XLOC-026855
XLOC-026920,XLOC-026920
