stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,680.7,11718.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.15,0,0,0,0,0,0,0,0,0,0,0
  5-6,1665.36,17088.75,0,20.98,0,0,0,0,0,0,0,0,0,61.45,0,0,0,0,0,0,0,0,0,0,0,636.6,29.63,0,0,165.12,0,379.43,0,0,0,0,0,0,0,0,0,0,0
  7-9,247.35,104.37,0,333.15,0,0,0,324.22,0,0,0,0,0,288.03,0,0,0,0,0,0,0,0,0,0,0,4424.06,140.93,0,0,1631.09,0,23.36,102.09,0,0,0,0,0,0,0,0,0,0
 10-12,0,138.54,0,315.66,0,21.74,0,205.06,0,0,0,0,0,63.56,0,0,0,0,0,0,0,0,0,0,0,2916.06,84.84,0,0,1004.98,0,30.23,48.46,4.36,143.67,0,0,15.62,0,0,0,0,0
 14-21,0,0,2.27,7.75,88.01,33.78,0,17.73,0,1.87,0,7.84,1.21,8.01,2.57,3.18,2.12,0,1.77,8.48,3.52,40.49,0,0,21.39,296.15,22.11,3.68,9.25,10.38,0,19.35,0.9,51.08,5.44,7.45,63.25,129.95,0,0,3.5,0,2.28
 24-34,0,0,1.6,2.29,24.87,5.55,0,53.8,0,7.94,1.86,24.13,1.63,0,9.6,3.07,18.77,2.11,1.59,11.98,6.09,38.93,0,0,36.36,825.95,5.56,16.76,10.61,0,0,45.05,0,0,14.19,2.13,21.44,153.31,0,0,37.97,0,8.75
 36-46,0,0,0.98,0,19.59,13.99,0,170.99,0,9.29,6.86,37.55,0.86,0,9.54,1.19,2.77,0,2.91,1.89,29.45,51.89,2.83,2.9,24.13,1002.51,7.33,11.36,3.1,0,0,68.42,0,8.18,14.4,8.87,0.91,229.06,0,0,16.73,0,29.75
 48-58,0,0,0,0,13.87,2.97,0,281.63,2.94,10.6,5.36,58.42,1.93,0.7,1.48,0,18.6,14.18,1.32,0,12.51,113.11,5.4,3.71,10.18,1060.11,4.48,13.41,8.31,0,0,39.63,0,0,5.8,0,0,236.48,0,1.26,19.42,0,35.61
 60-70,0.81,0,0,0,39.21,8.34,0,547.72,3.66,5.4,20.95,99.66,3.85,0.66,0.84,11.58,2.11,0.97,6.13,5,4.02,108.74,3.92,2.55,16,1137.6,1.77,16.37,10.12,0,0,31.83,0,0,2.18,2.3,0,174.34,0.77,3.03,27.7,0.98,16.61
 72-82,0,0,2.58,0,12.1,22.76,0,446.71,2.28,2.49,2.57,89.03,10.48,0,3.7,7.15,3.86,8.36,11.8,1.98,1.79,139.57,1.11,2.64,17.8,777.61,6.73,17.34,11.04,0,0.77,21.37,1.65,0,3.83,0,0,92.26,3.2,6.26,30.79,2.77,47.44
 84-94,0,0,4.89,0,47.61,54.1,0,476.47,2.02,8.03,5.44,74.81,10.52,1.83,1,12.91,25.41,15.99,1.58,13.25,0.99,166.38,6.09,5.51,11.09,599.83,2.31,24.49,20.4,0,1.53,55.31,0,0,8.04,0,0,87.49,1.13,2.59,7.9,4.26,7.36
 96-106,0,0,2.4,0,29.09,48.89,3.15,334.71,6.4,11.36,9.21,93.82,24.17,1.06,6.85,15.24,10.74,13.38,12.32,3.04,8.41,140.86,9.83,12.14,10.37,505.93,0,30.93,8.43,0,0,49.39,0,0,2.36,0.68,0,61.26,2.97,5.69,28.28,3.56,6.89
108-118,0,0,0.93,0,55.62,32.53,2.02,294.15,1.21,11.96,3.33,84.17,25.74,0,4.26,23.63,15.24,12.02,10.3,17.83,12.74,102.69,6.52,7.59,4.11,620.52,5.19,13.76,4.02,0,0.96,41.77,0,0,5.73,1.16,0,26.93,6.48,5.64,23.75,9.04,5.63
120,0,0,10.75,0,88.94,58.16,1.6,238.81,0,19.81,3.71,118.81,26.07,0,3.24,9.66,10.38,1.43,1.54,7.89,0,162.6,4.19,13,7.81,904.42,2.9,24.99,19,0,2.67,37.71,0,1.12,2.6,0,0,9.78,2.99,11.15,15.66,33.45,0
