stage,endocrine_pancreas,eye,glial,gut,ionocyte,neural,somites,spinal_cord
 10-12,0,9.91,0,0,0,14.14,0,0
 14-21,0,0,0,0.85,0,3.24,1,2.88
 24-34,0,0,0,0,0,3.73,0,0
 36-46,0,0,0,0,0,1.82,0,0
 48-58,0,0,1.9,0,0,0.9,0,0
 60-70,0,0,0.67,0,0,1.29,0,0
 72-82,0,0,0,0,0,0.62,0,0
 84-94,0.84,0,0,0,0,2.75,0,0
 96-106,0,0,0,0,0.63,0,0,0
108-118,0,0,0.9,0,0,0,0,0
