stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.67,342.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.78,0,0,0,0,0,0,0,0,0,0
  5-6,12.3,477.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27,0,0,0,0,0,0,0,0,0,0
  7-9,14.14,11.86,0,9.72,0,0,0,44.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.06,0,0,0,80.04,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.89,0,0,0,21.94,0,0,0,0,0,20.95,0,0,0,0,0,3.73,0,0,0,0,0,302.2,18.04,0,0,135.54,0,0,4.19,7.35,0,0,0,0,0,0,0,0
 14-21,0,0,1.41,2.53,32.98,5.26,0,14.05,0,0.88,0,1.82,0,0,3.7,0,0,0,0,29.37,0,20.55,0,0,15.44,145.32,3.85,0,1.81,2.36,0,12.76,14.04,9.35,22.52,40.06,42.89,0,0,3.54,0,1.57
 24-34,0,0,0,0,9.45,5.24,0,18.62,1.2,0,1.36,18.05,1.42,0,5.14,0,1.33,0,1.66,40.62,6.92,38.6,0,0,26.73,218.34,6.88,3.02,2.22,0,0,11.87,0,10.15,9.24,6.88,38.56,0,0,17.54,0,6.33
 36-46,0,0,0,0,0.7,0,0,15.76,9.83,2.95,1.76,33.91,0.56,0,2.25,0,0,0,0.74,2.96,17.78,75.57,0,1.72,13.18,150.16,10.53,3.46,1.53,0,0,18.91,0,5.41,36.03,0.74,49,0,0,13.76,0,6.57
 48-58,0,0,0,0,9.34,0,0,37.36,7.94,0,15.04,74.99,1.45,0,2.4,0.52,0,7.34,1.74,4.22,20.06,110.18,0,0.53,25.31,116.04,8,0,2.96,0,0,26.49,0,10.1,22.58,0,74.14,0,0.4,10.07,0,8.65
 60-70,0,0,0,0.68,2.97,0,0,78.12,7.18,7.96,5.91,163.69,11.59,0,0.95,0.57,0,6.06,5.27,0,10.22,146.92,0,1.98,31.7,69.37,0.77,0,2.74,0,0,8.61,0,5.19,25.04,0,76.59,0,2.52,2.43,0,19.44
 72-82,0,0,1.54,0,4.36,1.72,0,81.54,2.71,0,17.03,244.76,2.9,0,6.55,1.12,0,1.68,3.86,11.25,1.68,275.67,0,10.78,14.78,58.16,1.18,2.45,5.39,0,0,21.59,0,5.73,20.34,0,46.92,0,2.45,32.62,1.77,10.02
 84-94,0,0,0,0,14.79,0,0.59,121.64,14.56,4.52,6.19,180.74,6.08,0,4.17,2.84,0.69,6.67,1.61,0,4.83,227.49,0.86,2.35,13.35,80.63,6,0,6.49,0,5.27,23.47,0,6.67,17.43,0,26.15,2.08,0,18.97,3.46,20.74
 96-106,0,0,1.99,0,21.88,7.49,1.77,152.92,5.66,1.84,22.35,280.94,9.47,0,0.86,0.87,0.61,9.7,4.36,31.91,9.31,217.19,1.41,2.26,14.51,135.84,4.39,1.62,22.61,0,2.14,52.19,0,11.43,32.01,0,67.21,0,3.6,38.63,0,6.18
108-118,0,0,0.71,0,32.19,0,0.45,147.73,10.69,7.31,13.43,262.88,14.54,0,0.8,1.54,4.34,23.95,4.9,34.44,20.62,308.21,0,7.49,18.88,114.67,3.76,2.65,29.09,0,5.7,28.53,0,3.96,26.06,0,32.55,7.77,1.48,22.73,2.18,14.61
120,0,0,0,0,26.59,0,1.8,106.26,20.37,2.21,10.18,355.72,16.47,0,3.84,0,2.06,24.85,0,23.84,14.52,231.56,0,22.37,18.62,98.03,2.42,17.21,24.68,0,17.1,45.95,0,6.04,6.45,0,14.43,0,2.55,21.7,9.45,12.43
