stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,11.28,13.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,9.57,88.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.17,0,0,0,0,0,13.25,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.25,0,0,0,8.79,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.03,3.95,0,0,6.53,0,0,0,0,0,0,3.28,0,0,0,0,0
 14-21,0,0,2.18,0,2.02,0,0,17.35,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0.84,322.49,0,0,0,0,0,0,1.07,0,0,4.28,265.37,0,0,0,0,0
 24-34,0,0,1.26,0,5.92,2.05,0,46.94,0,0,0,9.64,0,0,0,0,0,0,1.26,1.67,0.94,15.22,0,0,7.27,1794.66,0,11.66,1.03,0,0,10.2,0,3.98,0,0,448.94,0,0,1.4,0,0
 36-46,0,0,0.95,0,4.27,0,0,53.5,0,2.13,0,21.62,0,0,0.65,0,0,0,0,0,0,44.68,0.95,0.57,11.02,2762,0,9.33,1.46,0,0,4.9,0,15.97,0,0,510.5,0,0,0.91,0,0
 48-58,0,0,0,0,9.74,0,0,292.05,0,4.22,0,67.77,0,0,0.87,0.71,0,7.78,4.3,6.87,4.13,77.94,1.46,4.59,9.12,4020.79,0,2.13,0,0,0,1.46,0,36.69,0,0,419.1,0,0,5.73,0,7.01
 60-70,0,0,1.23,0,19.59,0,0,878.29,2.72,3.43,1.14,53.39,0,0,0.93,1.88,0,0,0.73,0,0,136.21,5.62,0,8.05,6310.49,0,7.49,1.03,0,0,16.76,0,5.06,0,0,452.61,0,1.76,5.05,0,13.99
 72-82,0,0,2.12,0,14.52,7.1,0,1496.54,0,5.82,16.37,134.95,1.88,0,0.66,0,0.66,8.31,0,6.91,3.96,141.45,0,0.87,5,7089.08,0,23.32,3.97,0,4.65,7.28,0,12.28,1.81,0,352.73,0,3.75,14.39,3.04,26.17
 84-94,0,0,1.26,1,31.72,30.02,0,1161.76,1.88,1.53,3.15,112.36,0.68,0.91,0.7,2.74,0,2.88,0,0,0,136.51,0,3.08,11.82,5298.1,1.9,35.62,2.89,0,2.68,8.82,0,3.7,0,0,237.61,0,5.69,7.77,9.27,15.15
 96-106,0,0,0,0,35.44,36.07,0,967.03,1.64,1.8,9.75,145.28,1.1,0,0,0.66,0,2.37,1.17,18.84,7.05,92.84,3.31,1.82,11.41,4871.94,0,17.47,7.94,0,0,17.63,0,13.94,1.71,0,137.97,0.81,4.56,1.95,7.88,26.11
108-118,0,0,9.43,0,40.84,3.6,0,1145.67,1.18,0.43,5.69,118.15,1.86,0,0,1.64,0.57,9.5,3.04,9.4,0,91.8,0,3.81,7.45,5625.42,0,14.97,3.74,0,0,15.32,0,15.13,0,0,78.61,8.51,2.42,10.73,0,0
120,0,0,8.73,0,44.93,11.33,14.06,1073.39,1.43,0,18.29,237.55,0,0,0,16.44,0,2.62,2.05,0,1.51,220.21,6.13,4.29,28.36,9498.14,6.27,13.25,5.02,0,0,7.16,0,8.85,0,0,174.78,12.35,3.03,5.72,26.07,0
