stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,115.51,1667.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.16,0,0,0,0,0,0,0,0,0,0,0
  5-6,61.29,1161.37,0,10.68,0,0,0,0,0,0,0,0,16.53,0,0,0,0,0,0,0,0,0,0,0,133.14,0,0,0,7.5,0,22.96,0,0,0,0,0,0,0,0,0,0,0
  7-9,25.26,52.77,0,49.43,0,0,57.85,0,0,0,0,0,39.09,0,0,0,0,0,0,0,0,0,0,0,1017.15,50.51,0,0,405.44,0,5.78,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,52.64,0,74.08,0,0,121.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.87,66.55,0,0,404.38,0,3.07,0,0,45.87,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.48,93.21,35.48,13.4,0,0.95,0,21.77,8.18,0,0,0,1.93,0,0,2.67,0,55.56,0,0,39.43,439.49,23.58,13.4,2.12,14.71,0,1.59,1.74,49.61,2.97,0,23.25,191.51,0,0,11.42,0,1.85
 24-34,0.88,0,0.61,2.97,20.61,3.25,68.83,0,2.03,1.6,29.18,0.66,0,0.62,5.67,4.94,0,0,0.86,0,58.72,0,0,31.65,477.43,1.36,325.08,3.84,0,0.99,14.67,0,0,0.65,0,5.15,124.32,0,0,63.42,0,0.96
 36-46,0,0,0,0,6.04,1.14,170.92,0,12,2.84,29.41,0,0,3.7,0,0,0,1.59,0,12.21,72.63,0.56,1.81,20.45,371.54,1.11,603.92,2.53,0,0,36.28,0,0,0,4.38,0,112.93,0,2.41,13.1,0,3.15
 48-58,0,0,0,0,18.22,0.45,298.43,0,1.27,3.34,32.45,0,0,3.05,1.51,0,0.58,1.83,0,6.11,83.18,0,1.25,13.22,153.71,1.06,358.32,8.91,0,0,13.03,0,0,0.94,0,0,59.81,0,0.4,8.35,0,6.1
 60-70,0,0,10.54,0,17.75,1.47,774.74,0,10.63,4.12,27.87,0.58,2.2,3.03,5.59,0,8.58,0,1.41,0,108.36,0.65,4.75,9.08,116.18,1.44,343.49,10.95,0,0,17.76,0,0,0.58,2.94,0,17.41,0,0.82,19.84,0,8.07
 72-82,0,0,4.76,0,11.25,9.21,1083.19,0,0.55,4.08,38.12,7.74,0,2.31,6.88,1.54,2.35,4.63,9.31,0.64,178.68,0.52,10.37,9.41,92.9,0.56,741.36,5.06,0,7.03,8.89,0,0,0,0,0,12.69,2.32,3.35,11.3,6.83,22.63
 84-94,0,0,2.53,0,19.38,6.94,1308.49,0,7.97,2.3,21.83,12.19,0.76,2.59,11.51,0,0.75,10.21,0.83,3.31,147.46,1.74,7.86,9.04,96.01,0,696.23,11.74,0,0,18.31,0,0,0,0,0,0.69,5.72,6.49,21.54,10.78,0
 96-106,0,0,5.44,0,21.9,27.25,877.96,0.86,3.05,2.99,32.57,35.04,0,6.37,3.78,0,0.76,4.17,5.15,0,105.99,0.71,1.67,5.73,102.15,0.58,1569.77,17.32,0,1.11,19.96,0,0,0,0,0,4.96,4.24,6.01,22.21,5.05,13.96
108-118,0,0,1.53,1.06,16.64,4,691.77,0,9.91,1.6,27.63,15.25,0,2.29,3.85,1.23,4.07,7.21,3.15,0,129.23,1.38,3.01,4.05,119.09,0.41,800.26,12.9,0,2.52,15.37,0,0,1.73,0,0,5.71,2.55,4.61,13.71,11.26,5.41
120,0,0,3.52,0,11.92,8.69,608.7,0,0,0,39.43,14.89,0,14.86,2.56,0,0,1.15,18.25,0,124.77,3.31,11.46,6.29,71.49,1.93,887.82,10.94,0,0,14.34,0,0,4.78,0,0,2.54,0,1.95,14.61,17.72,13.51
