stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,10.6,1358.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,0,0,0,0,0,0,0,0,0,0,0
  5-6,37.29,1200.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.72,0,0,0,42.88,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.82,57.41,0,145.67,0,0,232.85,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,1327.47,41.25,0,0,368.44,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,3.8,71.42,0,325.09,0,29.79,256.22,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,3081.82,91.5,0,0,542.14,0,3.81,21.55,0,83.92,0,6.48,14.29,0,0,0,0,0
 14-21,0,0,0,1.78,57.7,15.65,14.54,0,0.88,0,136.09,2.62,0,2.59,0,0,0,1.86,0,0,51.94,0,0,20.88,916.43,3.11,19.06,23.86,13.75,0,6.13,3.06,17.99,50.17,16.46,22.88,570.59,0,0,1.78,0,0
 24-34,0,0,1.69,1.21,25.71,0.69,56.85,0,0,0,94.57,0,0,0,0,0.65,0,3.75,0,0,41.91,0,0,18.67,1068.61,0.7,69.32,10.32,0,0,1.42,0,0,19.53,0,6.01,404.81,0,0,0,0,2.64
 36-46,0,0,0,0,6.51,2.03,161.78,0,0,0,77.03,0,0,0,0.96,0,0,3.34,0,0.89,45.91,0,2.24,8.94,1021.82,2.62,45.56,3.16,0,0,3.93,0,0,19.88,0,0,291.54,0,0,3.21,0,0
 48-58,0,0,0,0,4.27,4.57,356.3,0.42,0.81,0.46,77.22,0,0,0.55,0,0,0,4.16,0.76,0,55.32,0,5.61,7.66,879.84,0,29.67,17.67,0,0.85,7.74,0,0,12.13,2.11,0,184.05,0,0,2.43,0,2.92
 60-70,0,0,0,0,14.99,5.19,486.04,0,2.09,6.36,93.06,1.81,0,0,0.65,1.72,0,7.17,0,0,69.07,0,1.95,15.97,766.05,0,48.64,13.52,0,0,11.56,0,0,13.18,0,0,134.82,0,2.64,0,0.9,0
 72-82,0,0,1.49,0,2.87,16.35,288.26,0,2.18,5.39,78.05,2.07,0,0,0,1.55,0,5.99,1.26,0,48.15,1.23,1.35,7.58,396.23,0,53.2,22.89,0,0,7.18,0,0,1.9,0,0,44.16,0,4.16,0.5,3.1,0
 84-94,0,0,4.13,2.04,16.04,23.54,240.51,0,1.15,4.7,57.6,0,0,0,0.55,1.36,0,4.56,0,0,73.69,0,13.46,6.77,251.81,0.65,40.14,16.16,0,0,17.16,1.4,0,3.21,0,0,26.07,0.55,3.93,4.2,6.37,7.62
 96-106,0,0,4.24,0.64,12,49.98,157.68,0,0,4.89,63.28,4.41,0,0,0.58,0.86,0,18.36,0,0,43.82,0,4.85,9.3,245.23,0.57,58.94,41.3,0,3.3,23.74,0,0,3.28,0.58,0,21.03,1.22,0,8.38,7.95,0
108-118,0,0,3.85,0.59,15.32,32.5,154.88,0,4,6.78,42.2,1.06,0,0,1.73,0,0.53,11.14,0,0,86,0,5.27,4.15,370.67,0,39.94,19.56,0,0,13.34,0,0,7.67,0.47,0,8.66,1.11,6.78,2.17,5.06,0
120,1.19,0,0,9.52,30.78,54.99,199.06,1.61,2.85,4.93,61.49,3.22,0,0,0,2.2,0,7.35,1.08,0,73.9,0,0,5.94,483.74,0,94.35,23.78,0,0,2.58,0,0,0,0,0,8.14,0,3.03,2.39,1.96,0
