stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,92.32,2099.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.65,0,0,0,0,0,0,0,0,0,0
  5-6,35.99,860.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.63,0,0,0,0,0,20.34,0,0,0,0,0,0,0,0,0,0
  7-9,12.36,11.63,0,16.8,0,0,0,50.1,0,0,0,0,0,8.77,0,0,0,0,0,0,0,0,0,0,0,486.31,36.94,0,0,121.65,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,5.5,0,55.45,0,4.69,0,97.28,0,0,0,0,0,12.54,0,0,0,0,0,0,0,0,0,0,0,565.54,0,0,0,74.39,0,0,4.76,17.81,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.06,33.83,7.61,0,20.12,0,0,0,5.83,3.32,6.23,0,0,0,0,0,0,1.08,10.39,0,0,13.35,296.86,8.05,0.84,8.33,4.13,0,4.76,2.81,5.25,0,8.31,118.02,0,0,0,0,0
 24-34,0,0,0.6,2.56,16.78,3.47,0,64.36,0,1.7,0,9.06,0.63,1.84,3.05,0,1.36,0,0,0,1.19,40.15,0,0,20.62,928.71,2.1,8.91,4.69,1,0,25.73,0,11.43,0,4.08,204.76,0,0,21.4,0,0
 36-46,0,0,0,0,13.67,0,0,115.85,0,0,0.75,38.59,0,0,4.98,0,1.77,0,0,0,0,62.94,2.03,1.72,13.78,809.79,4.53,2.88,6.36,0,0,31.9,0,0.82,0,0,212.45,0,0,4.49,0,4.64
 48-58,0,0,0,0,10.29,0,0,240,0.81,0,2.73,46.35,0,0,1.11,0.37,0.4,0,0,0,1.12,50.92,0.45,0.39,7.31,722.87,0.81,7.56,6.76,0,0,14.31,0,2.22,0,0,185.55,0,0,6.37,0,9.31
 60-70,0,0,0.86,0,16.25,0,0,615.76,0,0.82,1.64,72.63,0,0,3,0,2.84,0,1,1.41,0,74.67,0,8.79,13.3,714.03,0,2.5,8.32,0,1.37,16.68,0,1.61,0.86,0,142.05,0.81,1,16.79,0,3.58
 72-82,0,0,0.69,0,16.63,0,0,703.3,0,0.99,4.44,108.09,1.98,0,5.15,1.77,2.1,1.62,2.16,4.11,0,124.68,4.95,1.93,7.2,708.45,2.14,12.96,10.54,0,1.83,4.83,0,6.29,1.81,0,115.13,1.82,2.37,14.78,6.04,0
 84-94,0,0,3.34,0,10.68,0.56,0,700.44,0,3.27,6.98,84.12,1.48,0,5.17,4.89,7.41,12.16,3.47,0.57,0.58,88.37,0,8.75,8.11,468.28,5.37,13.2,5.77,0,0.57,25.38,0,3.77,0,0,45.46,9.94,2.37,3.51,2.85,8.82
 96-106,0,0,1.1,0,8.03,0.71,1.52,668.06,0,2.68,0.64,77.95,5.11,0,2.38,12.25,3.21,3.16,2.58,0,1.36,68.51,1.66,0,8.21,468.97,1.75,15.72,12.35,0,0,19.57,0,2.97,0,0,37.64,7.97,3.61,9.54,8.41,2.2
108-118,0,0,0,0,11.71,1.91,1.51,747.88,0,4.1,4.57,134.96,13.31,0,1.62,7,0.99,2.05,2.69,1.28,1.21,132.29,1.57,3.5,5.57,679.92,2.93,11.19,8.16,0,1.97,19.98,0,1.45,0,0,38,3.27,6.44,7.18,1.56,4.46
120,0,0,7.01,0,8.14,3.18,0,395.51,0,2.51,0,185.8,1.08,0,0,6.73,5.94,0,1.77,14.93,0,64.77,0,2.4,2.69,582.63,2.33,3.86,4.85,0,9.21,18.06,0,0,0,0,47.47,2.99,9.18,19.52,13.21,0
