stage,endocrine.pancreas,epidermis,eye,gut,immune,liver,neural,periderm,vasculature,visceral.smooth.muscle
  7-9,0,0,0,0,0,0,4.46,0,0,0
 14-21,0,0,0,0,0,0,2.48,0,0,0
 24-34,0,0,0,0,0,0,0,8.15,0,0
 36-46,0,0,0,0,0,0,0,6.13,0,0
 48-58,0,0,0,0,0.42,0,0,21.93,0,0
 60-70,0,0,0,2.01,0,0,1.19,1.82,0,0
 72-82,1.26,0,0,2.16,0,0,1.51,6.7,0,0.77
 84-94,1.29,0,0,0,0,0,2.57,6.18,0,0
 96-106,0,4.38,0.98,4.9,0.73,0,0,1.69,0,0
108-118,0,0.46,0,4.32,0.52,0,3.03,2.46,0,0
120,0,0,0,11.02,0,3.42,1.93,1.09,2.33,0
