stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,562.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,20.99,971.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.65,0,0,0,0,0,15.23,0,0,0,0,0,0,0,0,0,0,0
  7-9,43.73,65.26,0,203.29,0,0,349.04,0,0,0,0,0,42.45,0,0,0,0,0,0,0,0,0,0,0,1779.17,134.27,0,0,223,0,3.63,7.32,0,0,0,0,0,0,0,0,0,0
 10-12,0,55.08,0,233.34,0,21.57,300.13,0,0,0,0,0,6.22,0,0,0,0,0,0,0,0,0,0,0,2002.67,472.05,0,0,263.34,0,0,5.95,0,38.12,0,0,5.09,0,0,0,0,0
 14-21,0,0,1.05,7.06,121.48,66.3,76.78,0,0,0,16.22,5.05,0,9.52,0,0,0,0.84,1.02,3.6,134.23,0,0,92.32,759.39,337.05,2.7,28.81,14.86,0,3.97,3.71,32.35,2.32,11.79,62.55,334.64,0,0,71.51,0,14.56
 24-34,0,0,3.26,4.84,38.11,25.65,109.53,8.76,1.89,8.5,8.86,0.91,0,26.71,0,0,0.92,6.79,0.74,19.81,334.17,0.64,0.89,89.45,2409.39,70.42,12.18,43.8,0,2.91,3.19,0.86,0,2.67,5.43,34.29,776.87,0,0,332.46,0,33.1
 36-46,0,0,2.08,0.63,13.26,3.88,420.13,2.19,7.14,12.74,38.95,0.67,0,34.33,0,1.15,7.02,8.06,0,32.5,394.22,0.56,11.73,100.45,2696.71,62.49,16.71,26.11,0,1.94,9.07,0.81,0,0,2.3,0,923.93,0,0.62,226.79,0,57.12
 48-58,0,0,0,0,21.85,0,1118.24,3.03,6.59,22.02,92.69,0.76,0,15.27,0,2.86,22.64,10.25,0,27.7,526.59,0,10.05,81.93,2487.2,36.99,4.93,31.42,0,0,4.64,0,0.92,8.42,1,0,547.17,0,2.58,189.41,0.9,71.3
 60-70,0,0,0,0,16.24,0,3628.81,0.58,1.54,32.1,86.03,0,0,11.82,0,1.02,15.26,15.92,0,30.33,660.26,0,21.45,85.78,2860.69,28.71,7.51,30.12,0,0,31.62,0,0,0,4.64,0,295.63,0,13.7,152.81,7.92,99.53
 72-82,0,0,1.91,0,25.34,0.78,3061.03,0,2.94,20.79,160.1,0,0,14.87,0.6,1.26,9.7,36.42,0,34.56,658.47,1.31,15.31,58.03,2366.14,1.61,6.56,23.56,0,1.77,3.64,0,0,0,0,0,216.71,1.74,16.94,266.03,23.99,91.15
 84-94,0,0,0.7,1,28.04,8.03,2022.72,5.35,8.2,19.08,194.11,3.55,0,11.17,0.7,2.06,23.31,42.92,0,49.72,605.55,0,29.2,98.93,1669.7,22.07,9.43,36.51,0,0.91,6.85,0,0,0,0.69,0,128.39,0,15.91,241.23,14.55,80.13
 96-106,0,0,1.36,0,21.39,20.97,1561.64,2.84,0,14.18,194.81,0.9,0,28.18,5.59,0,25.93,36.57,1.35,21.59,455.52,1.62,21.98,55.54,1262.33,3.49,10.09,38.78,0,13,11.71,2.06,0,0,0,0,58.44,0,6.27,221.25,35.25,83.85
108-118,0,0,0.77,0,13.45,2.92,1205.44,4,3.53,19.76,200.24,2.44,0,5.94,2.43,3.54,53.72,22.37,2.82,21.95,468.69,0,24.54,42.89,1336.64,1.75,2.62,40.04,0,11.7,6.82,0.42,0,3.09,1.25,0,47.51,10.93,4.49,270.38,27.7,142.98
120,0,0,0,0,46.34,0,825.7,2.59,2.58,20.95,174.43,3.63,0,39.2,6.74,0,36.14,45.02,0,9.85,370.76,0,48.02,33.44,1809.68,9.99,10.31,53.2,19.84,49.82,12.87,0,0,0,0,0,37.25,0,0,217.31,9.27,22.37
