stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,98.16,2220.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,167.86,1546.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.41,0,0,0,7.9,0,40.47,0,0,0,0,0,0,0,0,0,0,0
  7-9,29.98,38.35,0,49.17,0,0,80.24,0,0,0,0,0,40.09,0,0,0,0,0,0,0,0,0,0,0,662.53,13.51,0,0,284.64,0,5.57,28.08,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.55,0,62.75,0,0,86.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848.77,18.16,0,0,250.89,0,4.24,18.03,0,18.91,0,4.35,4.47,0,0,0,0,0
 14-21,0,0,0,2.36,41.65,5.9,7.4,0,0,0,4.39,1.65,0,0,0,0,0,0,0,0,13.72,0,0,16.18,88.22,2.83,0,1.47,1.86,0,14.48,0.9,25.7,4.14,1.74,17.37,34.07,0,0,2.38,0,0
 24-34,0,0,0,0,13.66,1.58,6.75,0,0.89,0,1.53,2.03,0,0.67,0,0,0,0.82,0,2.18,28.26,0.69,0,13.01,117.6,4.36,0,3.71,0,0,58.4,0,0,0.65,0.65,11.19,36.62,0,0,11.11,0,0
 36-46,0,0,0,0,7,2.17,11.03,5.07,0,1.41,5.39,0,0,0.56,0.67,0,11.08,0,0,0,34.94,0,0,10.3,75.15,0,0,2.6,0,0,78.24,0.81,0,0,0,0,23.22,0,0,8.48,0,7.58
 48-58,0,0,0,0,16.15,0,1.26,0,1.03,0.5,8.29,0,0,0,3.58,0,0.38,0,0,2.54,36.37,0,1.01,9.18,23.73,0,0,3.09,0,0,44.97,0,0,0,0,0,6.74,0,0,8.55,0,20.16
 60-70,0,0,0,0,3.09,0,2.63,1.23,1.84,1.65,7.12,0,0,0,5.55,0,0,0,0,0,69.72,0,3.72,8.26,30.53,8.58,0,0.59,0,0,72.27,0,0,9.88,0,0,3.46,0,1.56,3.93,0,36.51
 72-82,0,0,0.56,0,3.94,0,8.89,0,6.29,0,15.42,6.89,0,3.37,4.82,0.53,3.73,0,0,0,94.9,0,7.55,8.24,12.32,0.53,0,2.28,0,1.67,48.5,0,0,1.62,0,0,5.74,0,2.66,6.39,2.16,29.22
 84-94,0,0,0,0,14.57,0.57,18.01,0,4.34,0.58,22.28,4.17,0,0.78,12.13,1.9,5.24,6.17,0,2.53,46.37,0.65,5.17,6.42,31.07,0,0,0,0,0,129.71,0,0,0.6,0,0,0,4.46,2.37,1.43,2.54,17.94
 96-106,0,0,0,0,25.47,2.04,18.69,0,4.12,2.28,14.06,5.78,0,3.83,21.18,0.74,7.97,0.92,9.15,1.81,66.45,0,6.68,9.52,35.12,0.85,1.31,4.48,0,0,205.78,0,0,0,0,0,1.75,3.6,2.93,16.2,1.67,29.53
108-118,0,0,1.18,0.74,31.67,0.42,12.63,1.51,9.5,4.48,8.83,7.22,0,2.61,14.27,5.47,8.24,3.15,2.83,0.94,86.66,2.92,0.94,7.68,26.97,1.4,4.21,2.72,0,1.99,167.21,0,0,0.7,0,0,0.48,1.19,0,13.64,0.44,10.81
120,0,0,0,4.41,28.15,0,15.06,0,1.12,0,21.65,21.53,0,4.89,34.18,16.94,3.53,0,0,1.51,47.69,1.04,13.61,10.37,6.83,0,1.11,4.9,0,0,179,0,0,0,0,0,7.74,1.37,0,31.61,0,0
