stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,52.05,1504.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.12,0,0,0,0,0,0,0,0,0,0,0
  5-6,67.31,1685.19,0,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,80.5,15.57,0,0,58.81,0,6.3,0,0,0,0,0,0,0,0,0,0,0
  7-9,54.42,96.17,0,84.81,0,0,0,419.55,0,0,0,0,0,63.79,0,0,0,0,0,0,0,0,0,0,0,2106.67,98.39,0,0,760.23,0,4.16,32.49,0,0,0,0,0,0,0,0,0,0
 10-12,10.64,143.54,0,286.57,0,59.11,0,372.32,0,0,0,0,0,39.07,0,0,0,0,0,3.73,0,0,0,0,0,3834.92,201.1,0,0,1068.99,0,0,30.95,0,238.99,0,3.24,9.29,0,0,0,0,0
 14-21,0,0,3.66,9.49,140.96,41.88,0,63.32,0,2.33,0,18.82,12.13,17.77,4.22,5.36,32.69,8.18,0.93,20.21,16.8,47.91,4.93,0,48.29,732.68,71.15,13.69,12.39,18.37,0,7.4,9.45,73.13,13.61,8.21,63.71,258.62,0,0,11.19,0,22.21
 24-34,0,0.83,4.22,1.59,45.9,18.41,0,234.65,0,7.67,5.18,40.75,4.03,2.82,2.65,22.06,57.8,5.26,7.22,3,62.06,90.08,6.51,0,36.27,2014.01,9.19,110.64,25.08,0,2.91,29.63,2.04,0.85,22.12,8.85,8.61,462.45,0,0,79.82,0,56.76
 36-46,0,0,0,0,15.87,12.64,0,359.34,0.64,9.79,5.88,78.76,0.83,1.49,3.36,48.35,16.93,23.02,7.44,2.94,73.22,124.33,13.69,0,25.8,2378.07,9.17,79.7,24.65,0,2.71,81.53,2.11,0.86,20.16,0.71,0,451.01,0,0,43.66,0,69.34
 48-58,0,0,0.44,0.43,36.46,21.98,0,831.39,4.87,17.75,35.43,190.69,3.88,1.56,3.91,47.01,15,39.65,5.56,3.32,27.93,205.71,3.97,14.51,28.93,2362.4,10.65,46.68,19.3,0,0.45,37.63,0,0,3.38,0,0,477.3,0,0,51.57,0,58.6
 60-70,0,0,3.33,0,35.53,37.03,0,1384.42,2.87,22.85,12.01,166.69,12.95,0,0,31.83,23.96,61.16,6.37,13.27,9.21,241.39,10.18,6.08,17.05,2268.75,4.35,53.6,16.29,0,2.4,69.99,0,0,15.95,5.43,0,285.78,1.72,5.95,28,0,37.38
 72-82,0,0,3.54,0,31.37,48.94,0.76,1575.14,1.07,3.19,8.97,257.32,7.07,1.6,7.88,25.61,17.89,41.66,12.83,3.31,14.9,392,6.72,22.08,28.3,2096.24,1.07,76.01,19.92,0,3.29,53,1.65,0,8.02,0.55,0,236.98,8.18,5.35,50.31,5.22,47.09
 84-94,0,0,12.97,0,53.36,80.3,0,1447.35,2.08,7.18,16.26,212.63,22.44,1.49,7.77,52.87,44.72,38.02,7.35,5.83,31.33,286.14,10.18,23.93,34.94,1307.4,2.59,87.96,41.64,0,21.03,162.23,0,0,4.35,1.9,0,166.25,12.16,7.95,50.65,16.82,35.95
 96-106,0,0,8.37,0,80.22,103.32,0,1128.09,7.71,9.45,15.78,220.23,22.99,0,16.94,47.71,38.51,24.41,15.89,5.2,9.4,342.01,18.78,21.26,33.42,1189.86,3.76,128.55,54.81,0,6.38,168.75,1.8,0,9.88,2.03,0,86.4,20.97,16.39,61.84,13.95,33.13
108-118,0,0,10.33,0,60.36,81.47,4.33,1180.89,1.81,19.56,26.76,243.34,31.55,0,3.64,52.28,38.67,58.03,20.13,13.56,13.09,441.03,9.71,13.86,21.98,1833.19,10.35,92.89,32.98,0,22.83,124.19,1.69,0,8.34,1.34,0,69.27,16.98,11.68,57.44,17.77,38.38
120,0,0,0,0,123.31,143.49,2.35,761.34,2.52,16.86,2.35,266.02,45.36,0,7.84,89.52,34.81,12.96,7,16.22,1.79,333.44,26.98,47.48,18.23,1931.9,7.8,110.47,55.31,0,2.67,120.15,0,0,1.62,0,0,43.11,11.68,0,83.08,18.75,6.6
