stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,15.77,645.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.81,0,0,0,0,0,0,0,0,0,0,0
  5-6,13.67,196.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.94,7.43,0,18.9,0,0,7,0,0,0,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,238.97,8.59,0,0,30.91,0,0,10.08,0,0,0,0,0,0,0,0,0,0
 10-12,0,8.02,0,14.72,0,7.85,18.5,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,310.73,12.52,0,0,118.73,0,0,0,0,10.93,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.33,15.41,3.44,4.25,0,0,0,0,0,2.04,0,0,0.82,0,0,0,0,11.24,0,0,3.91,47.49,0.9,0,0.89,1.93,0,2.02,1.27,11.18,0,0,9.78,23.23,0,0,0.91,0,1.92
 24-34,4.02,0,0,0.7,9.06,1.3,31.58,0,2.32,0,3.48,0,0,0,0.61,2.08,0,5.77,0,1.95,21.71,0,0,5.53,136.56,0,1.82,0.9,0,0,17.95,0,0,1.81,0,2.76,37.1,0,0,10.86,0,0.63
 36-46,0,0,0,0,1.98,0,76.3,0,0,0.89,7.46,0,0,0.63,0,4.84,0,0,0,0.79,18.02,0,1.52,4.58,211.03,2.35,8.41,7.38,0,0,21.3,0,1.82,0.88,0,0,48.01,0,0,8.86,0,2.12
 48-58,0,0,0,0,9.79,0,156.23,4.27,0.53,0.43,30.14,0,0,1.26,0.81,0,0,1.7,0.39,0.5,39.01,0.5,1.31,3.86,199.52,1.63,0,4.32,0,0,17.53,0,0,0,2.26,0,47.59,0,0,2.64,0,2.71
 60-70,0,0,0,0,4.33,0.67,350.91,1.83,0,0,13.5,0.62,0,1.17,5.5,0,4.95,0.66,0,0,56.2,0,0,6.66,229.24,0,3.02,0,0,0,9.45,0,0,0,1.45,0,22.44,0,0,5.48,0,0
 72-82,0,0,0,0,5.98,2.52,338.51,0.55,0,0,19.74,3.16,0.52,0,1.93,0,0,0.65,5.32,4.38,62.55,0,3.03,4.09,137.33,0.53,5.09,4.84,0,0,12.67,0,0,0.64,0,0,17.32,0,0,5.73,1.97,6.97
 84-94,0,0,0,0,9.37,2.49,250.86,0,0.56,4.61,15.44,1.03,0,1.57,2.73,1.94,3.3,2.15,7.24,0,48.2,2.87,5.4,5.52,78.19,0.57,0.73,7.48,0,0.83,27.96,0,0,1.81,0.62,0,15.15,1.37,2.05,14.07,1.41,2.04
 96-106,0,0,0,0,5.66,6.9,217.93,3.77,6.71,6.47,17.17,5.42,0,0,6.06,0.66,4.25,2.96,0,0,38.19,2.53,0,1.63,72.32,0.7,3.95,6.32,0,0.87,23.75,0,0,0,0,0,9.18,1.54,0.75,7.02,3.42,0.75
108-118,0,0,1.03,0,10.58,2.45,165.32,1.19,0.94,0.56,20.74,5.56,0,3.05,5.4,2.14,14.95,0.65,0.97,1.8,36.04,0,1.34,6.34,127.2,0.48,2.91,1.31,0,0,16.14,0,0,1.04,1.83,0,2.48,1.03,0.92,7.66,2.55,8.4
120,0,0,0,0,8.48,5.57,133.12,1.57,1.92,0,20.71,17.46,0,0,18.84,1.28,22.98,3.98,1.97,0,20.05,1.46,16.98,1.44,224.3,3.39,2.49,11.93,0,0,14.41,0,0,3.24,0,0,15.94,7.82,0,19.11,0,4.37
