stage,axial,blastomeres,eye,glial,ionocyte,mesenchyme,neural,notochord,paraxial.mesoderm,spinal.cord
  3-4,12.98,66.77,0,0,0,0,0,0,0,0
  5-6,7.99,86.09,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,4.22,0,0,0
 10-12,0,0,0,0,0,0,36.61,5.46,5.68,0
 14-21,0,0,0,0,0,0,1.83,0,0,1.3
 24-34,0,0,0.81,0,0.68,0,2.25,0,0,0.62
 36-46,0,0,0,0,0,0,1.24,0,0,0
 48-58,0,0,0,0,0,0.56,0.47,0,0,1.48
 60-70,0,0,0,0,0,0,9.91,0,0,0
 84-94,0,0,1.37,1.16,0,0,0,0,0,0
108-118,0,0,0.68,0,0,1.52,0,0,0,0
